HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_WIN_PCT,AWAY_WIN_PCT,HOME_WIN_STREAK,AWAY_WIN_STREAK
1610612755,1610612766,2022,131,113,0.012345679012345678,0.0,5,0
1610612737,1610612741,2022,123,122,0.012195121951219513,0.0,1,0
1610612745,1610612749,2022,97,92,0.0,0.012048192771084338,2,0
1610612748,1610612759,2022,111,115,0.0,0.011904761904761904,0,2
1610612754,1610612751,2022,133,136,0.0,0.011764705882352941,0,5
1610612764,1610612746,2022,107,114,0.0,0.011627906976744186,0,3
1610612739,1610612760,2022,110,102,0.0,0.011494252873563218,5,0
1610612741,1610612742,2022,144,115,0.011363636363636364,0.0,1,0
1610612744,1610612738,2022,123,107,0.0,0.011235955056179775,1,0
1610612743,1610612762,2022,115,110,0.011111111111111112,0.0,2,0
1610612757,1610612750,2022,124,118,0.01098901098901099,0.0,3,0
1610612766,1610612752,2022,102,121,0.010869565217391304,0.0,0,5
1610612754,1610612764,2022,121,111,0.0,0.010752688172043012,1,0
1610612753,1610612761,2022,113,109,0.010638297872340425,0.0,5,0
1610612751,1610612737,2022,120,116,0.010526315789473684,0.0,5,0
1610612739,1610612758,2022,95,106,0.010416666666666666,0.0,5,1
1610612755,1610612747,2022,133,122,0.010309278350515464,0.0,5,0
1610612763,1610612765,2022,114,103,0.01020408163265306,0.0,3,0
1610612740,1610612756,2022,128,117,0.010101010101010102,0.0,2,0
1610612762,1610612750,2022,108,118,0.01,0.0,0,1
1610612742,1610612749,2022,105,106,0.009900990099009901,0.0,0,1
1610612748,1610612746,2022,115,110,0.00980392156862745,0.0,1,0
1610612759,1610612745,2022,118,109,0.0,0.009708737864077669,3,0
1610612757,1610612743,2022,120,121,0.0,0.009615384615384616,0,3
1610612753,1610612746,2022,116,111,0.009523809523809525,0.0,5,0
1610612751,1610612766,2022,122,116,0.009433962264150943,0.0,5,0
1610612752,1610612737,2022,113,89,0.009345794392523364,0.0,5,0
1610612761,1610612747,2022,126,113,0.009259259259259259,0.0,1,0
1610612741,1610612764,2022,115,111,0.0,0.009174311926605505,2,0
1610612763,1610612760,2022,123,102,0.00909090909090909,0.0,4,0
1610612749,1610612758,2022,126,113,0.009009009009009009,0.0,2,0
1610612750,1610612754,2022,121,115,0.008928571428571428,0.0,2,0
1610612740,1610612765,2022,104,98,0.008849557522123894,0.0,3,0
1610612762,1610612744,2022,124,123,0.008771929824561403,0.0,1,0
1610612756,1610612738,2022,98,125,0.008695652173913044,0.0,0,1
1610612739,1610612747,2022,116,102,0.0,0.008620689655172414,5,0
1610612748,1610612765,2022,96,116,0.008547008547008548,0.0,0,1
1610612743,1610612742,2022,115,116,0.0,0.00847457627118644,0,1
1610612766,1610612746,2022,117,119,0.008403361344537815,0.0,0,1
1610612753,1610612749,2022,102,109,0.0,0.008333333333333333,5,3
1610612737,1610612760,2022,114,121,0.008264462809917356,0.0,0,1
1610612761,1610612738,2022,110,116,0.0,0.00819672131147541,0,2
1610612745,1610612755,2022,132,123,0.0,0.008130081300813009,1,5
1610612763,1610612748,2022,101,93,0.0,0.008064516129032258,5,0
1610612742,1610612756,2022,130,111,0.008,0.0,2,0
1610612744,1610612754,2022,104,112,0.007936507936507936,0.0,0,1
1610612740,1610612743,2022,121,106,0.007874015748031496,0.0,4,0
1610612759,1610612756,2022,95,133,0.0078125,0.0,0,1
1610612751,1610612738,2022,92,103,0.0,0.007751937984496124,5,3
